,listing_id,id,date,reviewer_id,reviewer_name,comments,positive,jieba,year
524691,15130400,128151183,2017-01-22,31472625,Igor,"My stay at Felix's house was while a week period. From the very first day I felt like I was home. Felix is very good-natured person so the house reflects the same to newcomers. The atmosphere in the house remains very quite and comfort fellings.
Definitelу I strongly recomend to stay in Felix's house.
Thank you dear Felix !",positive,"['my', ' ', 'stay', ' ', 'at', ' ', 'felix', ""'"", 's', ' ', 'house', ' ', 'was', ' ', 'while', ' ', 'a', ' ', 'week', ' ', 'period', '.', ' ', 'from', ' ', 'the', ' ', 'very', ' ', 'first', ' ', 'day', ' ', 'i', ' ', 'felt', ' ', 'like', ' ', 'i', ' ', 'was', ' ', 'home', '.', ' ', 'felix', ' ', 'is', ' ', 'very', ' ', 'good', '-', 'natured', ' ', 'person', ' ', 'so', ' ', 'the', ' ', 'house', ' ', 'reflects', ' ', 'the', ' ', 'same', ' ', 'to', ' ', 'newcomers', '.', ' ', 'the', ' ', 'atmosphere', ' ', 'in', ' ', 'the', ' ', 'house', ' ', 'remains', ' ', 'very', ' ', 'quite', ' ', 'and', ' ', 'comfort', ' ', 'fellings', '.', '\n', 'definitel', 'у', ' ', 'i', ' ', 'strongly', ' ', 'recomend', ' ', 'to', ' ', 'stay', ' ', 'in', ' ', 'felix', ""'"", 's', ' ', 'house', '.', '\n', 'thank', ' ', 'you', ' ', 'dear', ' ', 'felix', ' ', '!']",2017
1005701,36200644,575317591,2019-12-09,258885370,Jake,"Karim was a great host, the place was a great stay. Great location. Will be back!",positive,"['karim', ' ', 'was', ' ', 'a', ' ', 'great', ' ', 'host', ',', ' ', 'the', ' ', 'place', ' ', 'was', ' ', 'a', ' ', 'great', ' ', 'stay', '.', ' ', 'great', ' ', 'location', '.', ' ', 'will', ' ', 'be', ' ', 'back', '!']",2019
450902,13115186,100707144,2016-09-10,74909392,Leslie LeighAnn,"This was my second time using Airbnb & it set the standard for all future rentals. The pool house looked exactly  liked the photos, the location is central to major freeways & within walking distance to grocery stores, shopping boutiques, restaurants, hiking trails, etc. Wifi, A/C, washer/dryer works great, plenty of tv channels to chose from, super comfy patio along side the pool to enjoy. There's plenty of parking if you have a car & car rental places close by as well.
Joanne was extremely accommodating throughout the Entire process, she thinks of & provides all the little things that you would want when showing up with just your suitcase. I felt at home from the start.  I hesitated to do a guest house but I felt I had complete privacy & yet Joanne was very accessible. I had one small complaint, I sent Joanne a text, & with in an hour it was taken care of; I greatly appreciated feeling comfortable enough to ask & how effortless it was to be handled. I will certainly be back to Joanne's pool house on my next visit to LA!!",positive,"['this', ' ', 'was', ' ', 'my', ' ', 'second', ' ', 'time', ' ', 'using', ' ', 'airbnb', ' ', '&', ' ', 'it', ' ', 'set', ' ', 'the', ' ', 'standard', ' ', 'for', ' ', 'all', ' ', 'future', ' ', 'rentals', '.', ' ', 'the', ' ', 'pool', ' ', 'house', ' ', 'looked', ' ', 'exactly', ' ', ' ', 'liked', ' ', 'the', ' ', 'photos', ',', ' ', 'the', ' ', 'location', ' ', 'is', ' ', 'central', ' ', 'to', ' ', 'major', ' ', 'freeways', ' ', '&', ' ', 'within', ' ', 'walking', ' ', 'distance', ' ', 'to', ' ', 'grocery', ' ', 'stores', ',', ' ', 'shopping', ' ', 'boutiques', ',', ' ', 'restaurants', ',', ' ', 'hiking', ' ', 'trails', ',', ' ', 'etc', '.', ' ', 'wifi', ',', ' ', 'a', '/', 'c', ',', ' ', 'washer', '/', 'dryer', ' ', 'works', ' ', 'great', ',', ' ', 'plenty', ' ', 'of', ' ', 'tv', ' ', 'channels', ' ', 'to', ' ', 'chose', ' ', 'from', ',', ' ', 'super', ' ', 'comfy', ' ', 'patio', ' ', 'along', ' ', 'side', ' ', 'the', ' ', 'pool', ' ', 'to', ' ', 'enjoy', '.', ' ', 'there', ""'"", 's', ' ', 'plenty', ' ', 'of', ' ', 'parking', ' ', 'if', ' ', 'you', ' ', 'have', ' ', 'a', ' ', 'car', ' ', '&', ' ', 'car', ' ', 'rental', ' ', 'places', ' ', 'close', ' ', 'by', ' ', 'as', ' ', 'well', '.', '\r\n', 'joanne', ' ', 'was', ' ', 'extremely', ' ', 'accommodating', ' ', 'throughout', ' ', 'the', ' ', 'entire', ' ', 'process', ',', ' ', 'she', ' ', 'thinks', ' ', 'of', ' ', '&', ' ', 'provides', ' ', 'all', ' ', 'the', ' ', 'little', ' ', 'things', ' ', 'that', ' ', 'you', ' ', 'would', ' ', 'want', ' ', 'when', ' ', 'showing', ' ', 'up', ' ', 'with', ' ', 'just', ' ', 'your', ' ', 'suitcase', '.', ' ', 'i', ' ', 'felt', ' ', 'at', ' ', 'home', ' ', 'from', ' ', 'the', ' ', 'start', '.', ' ', ' ', 'i', ' ', 'hesitated', ' ', 'to', ' ', 'do', ' ', 'a', ' ', 'guest', ' ', 'house', ' ', 'but', ' ', 'i', ' ', 'felt', ' ', 'i', ' ', 'had', ' ', 'complete', ' ', 'privacy', ' ', '&', ' ', 'yet', ' ', 'joanne', ' ', 'was', ' ', 'very', ' ', 'accessible', '.', ' ', 'i', ' ', 'had', ' ', 'one', ' ', 'small', ' ', 'complaint', ',', ' ', 'i', ' ', 'sent', ' ', 'joanne', ' ', 'a', ' ', 'text', ',', ' ', '&', ' ', 'with', ' ', 'in', ' ', 'an', ' ', 'hour', ' ', 'it', ' ', 'was', ' ', 'taken', ' ', 'care', ' ', 'of', ';', ' ', 'i', ' ', 'greatly', ' ', 'appreciated', ' ', 'feeling', ' ', 'comfortable', ' ', 'enough', ' ', 'to', ' ', 'ask', ' ', '&', ' ', 'how', ' ', 'effortless', ' ', 'it', ' ', 'was', ' ', 'to', ' ', 'be', ' ', 'handled', '.', ' ', 'i', ' ', 'will', ' ', 'certainly', ' ', 'be', ' ', 'back', ' ', 'to', ' ', 'joanne', ""'"", 's', ' ', 'pool', ' ', 'house', ' ', 'on', ' ', 'my', ' ', 'next', ' ', 'visit', ' ', 'to', ' ', 'la', '!', '!']",2016
222449,4744424,37850289,2015-07-11,14752280,Kyra & Matt,"Emily was a great host! I was in contact with her a couple of days before the trip where I told her that I was getting in really early in the morning. She was willing to be there, up and ready when I arrived. Their house is super cute! They had all the accommodations I needed. I even forgot my hair dryer and there was one in the room. Emily was very welcoming and we had several conversations where she told me some places to check out. Their house is in a safe area, but about 45min-1hr from downtown LA. I liked staying with her, but keep in mind the house is not close to many of the places you might want to explore. I didn't mind bc I had a rental car and loved being able to drive everywhere and explore on my own. I loved LA and will be back soon! Definitely would stay at Emily's house again if it's available.",positive,"['emily', ' ', 'was', ' ', 'a', ' ', 'great', ' ', 'host', '!', ' ', 'i', ' ', 'was', ' ', 'in', ' ', 'contact', ' ', 'with', ' ', 'her', ' ', 'a', ' ', 'couple', ' ', 'of', ' ', 'days', ' ', 'before', ' ', 'the', ' ', 'trip', ' ', 'where', ' ', 'i', ' ', 'told', ' ', 'her', ' ', 'that', ' ', 'i', ' ', 'was', ' ', 'getting', ' ', 'in', ' ', 'really', ' ', 'early', ' ', 'in', ' ', 'the', ' ', 'morning', '.', ' ', 'she', ' ', 'was', ' ', 'willing', ' ', 'to', ' ', 'be', ' ', 'there', ',', ' ', 'up', ' ', 'and', ' ', 'ready', ' ', 'when', ' ', 'i', ' ', 'arrived', '.', ' ', 'their', ' ', 'house', ' ', 'is', ' ', 'super', ' ', 'cute', '!', ' ', 'they', ' ', 'had', ' ', 'all', ' ', 'the', ' ', 'accommodations', ' ', 'i', ' ', 'needed', '.', ' ', 'i', ' ', 'even', ' ', 'forgot', ' ', 'my', ' ', 'hair', ' ', 'dryer', ' ', 'and', ' ', 'there', ' ', 'was', ' ', 'one', ' ', 'in', ' ', 'the', ' ', 'room', '.', ' ', 'emily', ' ', 'was', ' ', 'very', ' ', 'welcoming', ' ', 'and', ' ', 'we', ' ', 'had', ' ', 'several', ' ', 'conversations', ' ', 'where', ' ', 'she', ' ', 'told', ' ', 'me', ' ', 'some', ' ', 'places', ' ', 'to', ' ', 'check', ' ', 'out', '.', ' ', 'their', ' ', 'house', ' ', 'is', ' ', 'in', ' ', 'a', ' ', 'safe', ' ', 'area', ',', ' ', 'but', ' ', 'about', ' ', '45min', '-', '1hr', ' ', 'from', ' ', 'downtown', ' ', 'la', '.', ' ', 'i', ' ', 'liked', ' ', 'staying', ' ', 'with', ' ', 'her', ',', ' ', 'but', ' ', 'keep', ' ', 'in', ' ', 'mind', ' ', 'the', ' ', 'house', ' ', 'is', ' ', 'not', ' ', 'close', ' ', 'to', ' ', 'many', ' ', 'of', ' ', 'the', ' ', 'places', ' ', 'you', ' ', 'might', ' ', 'want', ' ', 'to', ' ', 'explore', '.', ' ', 'i', ' ', 'didn', ""'"", 't', ' ', 'mind', ' ', 'bc', ' ', 'i', ' ', 'had', ' ', 'a', ' ', 'rental', ' ', 'car', ' ', 'and', ' ', 'loved', ' ', 'being', ' ', 'able', ' ', 'to', ' ', 'drive', ' ', 'everywhere', ' ', 'and', ' ', 'explore', ' ', 'on', ' ', 'my', ' ', 'own', '.', ' ', 'i', ' ', 'loved', ' ', 'la', ' ', 'and', ' ', 'will', ' ', 'be', ' ', 'back', ' ', 'soon', '!', ' ', 'definitely', ' ', 'would', ' ', 'stay', ' ', 'at', ' ', 'emily', ""'"", 's', ' ', 'house', ' ', 'again', ' ', 'if', ' ', 'it', ""'"", 's', ' ', 'available', '.']",2015
579922,16816420,241582942,2018-03-09,170309123,Yuna,"Naomi was super kind, and always ready to communicate with us. The guesthouse was large enough to accommodate our family (2 adults and 2 kids) and the beds were excellent. I especially liked the yard where my kids played with seesaw. We asked a few things such as hair dryer or plastic bags for trash can, and Naomi quickly responded, and brought it to us. The floor was pretty dusty, and shoes were definitely required in the house, which was not so easy for some from Asia like us.",positive,"['naomi', ' ', 'was', ' ', 'super', ' ', 'kind', ',', ' ', 'and', ' ', 'always', ' ', 'ready', ' ', 'to', ' ', 'communicate', ' ', 'with', ' ', 'us', '.', ' ', 'the', ' ', 'guesthouse', ' ', 'was', ' ', 'large', ' ', 'enough', ' ', 'to', ' ', 'accommodate', ' ', 'our', ' ', 'family', ' ', '(', '2', ' ', 'adults', ' ', 'and', ' ', '2', ' ', 'kids', ')', ' ', 'and', ' ', 'the', ' ', 'beds', ' ', 'were', ' ', 'excellent', '.', ' ', 'i', ' ', 'especially', ' ', 'liked', ' ', 'the', ' ', 'yard', ' ', 'where', ' ', 'my', ' ', 'kids', ' ', 'played', ' ', 'with', ' ', 'seesaw', '.', ' ', 'we', ' ', 'asked', ' ', 'a', ' ', 'few', ' ', 'things', ' ', 'such', ' ', 'as', ' ', 'hair', ' ', 'dryer', ' ', 'or', ' ', 'plastic', ' ', 'bags', ' ', 'for', ' ', 'trash', ' ', 'can', ',', ' ', 'and', ' ', 'naomi', ' ', 'quickly', ' ', 'responded', ',', ' ', 'and', ' ', 'brought', ' ', 'it', ' ', 'to', ' ', 'us', '.', ' ', 'the', ' ', 'floor', ' ', 'was', ' ', 'pretty', ' ', 'dusty', ',', ' ', 'and', ' ', 'shoes', ' ', 'were', ' ', 'definitely', ' ', 'required', ' ', 'in', ' ', 'the', ' ', 'house', ',', ' ', 'which', ' ', 'was', ' ', 'not', ' ', 'so', ' ', 'easy', ' ', 'for', ' ', 'some', ' ', 'from', ' ', 'asia', ' ', 'like', ' ', 'us', '.']",2018
649821,19118802,422687591,2019-03-11,13233269,Stewart,Great hosts to go with the great location and facilities.. thanks to both of you.,positive,"['great', ' ', 'hosts', ' ', 'to', ' ', 'go', ' ', 'with', ' ', 'the', ' ', 'great', ' ', 'location', ' ', 'and', ' ', 'facilities', '..', ' ', 'thanks', ' ', 'to', ' ', 'both', ' ', 'of', ' ', 'you', '.']",2019
67437,890924,253531897,2018-04-14,46776541,Terry,"Christopher’s place is the best secure place with private lockable truly private rooms and big closets for a business professionals to stay at near North Hollywood, Burbank or Glendale. 

If you are a partier, smoker or want someone to wait on you, this is not for you. 

The kitchen access and BBQ grill for making your own meals, plenty of no hassle free street parking, very comfortable beds / pillows, 100meg internet and own closet are great. What impressed me most was the early evening music sessions, piano guitar and voice. I have zero talent, but I saw and heard greatness in action with Chris and a few of his friends, 2 of the evenings I was present. If You want privacy, it yours, quiet hours are just that. He is under priced compared to others in the area months. Hands down best deal out there. I generally do not give out recommendations or reviews and 2 last Ainbnb this month were nothing like the photos or descriptions, they were dumps or flop houses. 

Chris’s place is a real jewel that you should book without hesitation.",positive,"['christopher', '’', 's', ' ', 'place', ' ', 'is', ' ', 'the', ' ', 'best', ' ', 'secure', ' ', 'place', ' ', 'with', ' ', 'private', ' ', 'lockable', ' ', 'truly', ' ', 'private', ' ', 'rooms', ' ', 'and', ' ', 'big', ' ', 'closets', ' ', 'for', ' ', 'a', ' ', 'business', ' ', 'professionals', ' ', 'to', ' ', 'stay', ' ', 'at', ' ', 'near', ' ', 'north', ' ', 'hollywood', ',', ' ', 'burbank', ' ', 'or', ' ', 'glendale', '.', ' ', '\n', '\n', 'if', ' ', 'you', ' ', 'are', ' ', 'a', ' ', 'partier', ',', ' ', 'smoker', ' ', 'or', ' ', 'want', ' ', 'someone', ' ', 'to', ' ', 'wait', ' ', 'on', ' ', 'you', ',', ' ', 'this', ' ', 'is', ' ', 'not', ' ', 'for', ' ', 'you', '.', ' ', '\n', '\n', 'the', ' ', 'kitchen', ' ', 'access', ' ', 'and', ' ', 'bbq', ' ', 'grill', ' ', 'for', ' ', 'making', ' ', 'your', ' ', 'own', ' ', 'meals', ',', ' ', 'plenty', ' ', 'of', ' ', 'no', ' ', 'hassle', ' ', 'free', ' ', 'street', ' ', 'parking', ',', ' ', 'very', ' ', 'comfortable', ' ', 'beds', ' ', '/', ' ', 'pillows', ',', ' ', '100meg', ' ', 'internet', ' ', 'and', ' ', 'own', ' ', 'closet', ' ', 'are', ' ', 'great', '.', ' ', 'what', ' ', 'impressed', ' ', 'me', ' ', 'most', ' ', 'was', ' ', 'the', ' ', 'early', ' ', 'evening', ' ', 'music', ' ', 'sessions', ',', ' ', 'piano', ' ', 'guitar', ' ', 'and', ' ', 'voice', '.', ' ', 'i', ' ', 'have', ' ', 'zero', ' ', 'talent', ',', ' ', 'but', ' ', 'i', ' ', 'saw', ' ', 'and', ' ', 'heard', ' ', 'greatness', ' ', 'in', ' ', 'action', ' ', 'with', ' ', 'chris', ' ', 'and', ' ', 'a', ' ', 'few', ' ', 'of', ' ', 'his', ' ', 'friends', ',', ' ', '2', ' ', 'of', ' ', 'the', ' ', 'evenings', ' ', 'i', ' ', 'was', ' ', 'present', '.', ' ', 'if', ' ', 'you', ' ', 'want', ' ', 'privacy', ',', ' ', 'it', ' ', 'yours', ',', ' ', 'quiet', ' ', 'hours', ' ', 'are', ' ', 'just', ' ', 'that', '.', ' ', 'he', ' ', 'is', ' ', 'under', ' ', 'priced', ' ', 'compared', ' ', 'to', ' ', 'others', ' ', 'in', ' ', 'the', ' ', 'area', ' ', 'months', '.', ' ', 'hands', ' ', 'down', ' ', 'best', ' ', 'deal', ' ', 'out', ' ', 'there', '.', ' ', 'i', ' ', 'generally', ' ', 'do', ' ', 'not', ' ', 'give', ' ', 'out', ' ', 'recommendations', ' ', 'or', ' ', 'reviews', ' ', 'and', ' ', '2', ' ', 'last', ' ', 'ainbnb', ' ', 'this', ' ', 'month', ' ', 'were', ' ', 'nothing', ' ', 'like', ' ', 'the', ' ', 'photos', ' ', 'or', ' ', 'descriptions', ',', ' ', 'they', ' ', 'were', ' ', 'dumps', ' ', 'or', ' ', 'flop', ' ', 'houses', '.', ' ', '\n', '\n', 'chris', '’', 's', ' ', 'place', ' ', 'is', ' ', 'a', ' ', 'real', ' ', 'jewel', ' ', 'that', ' ', 'you', ' ', 'should', ' ', 'book', ' ', 'without', ' ', 'hesitation', '.']",2018
29744,356290,171801894,2017-07-18,6920206,Kylie,My kids and I had a lovely stay in this guest house. It's a short walk to everything we needed and a reasonable drive to other parts of LA. The guest house is beautifully decorated and comfortable. Robert is super attentive and helpful which was I was really thankful for. The only discomfort was the bathroom/shower combo for my kids but this is because I have two teenagers (a boy and girl). It made them a bit uncomfortable. I personally did not have an issue and really loved the uniqueness of the set up. If I come back to Santa Monica I'll definitely be renting it again. ,positive,"['my', ' ', 'kids', ' ', 'and', ' ', 'i', ' ', 'had', ' ', 'a', ' ', 'lovely', ' ', 'stay', ' ', 'in', ' ', 'this', ' ', 'guest', ' ', 'house', '.', ' ', 'it', ""'"", 's', ' ', 'a', ' ', 'short', ' ', 'walk', ' ', 'to', ' ', 'everything', ' ', 'we', ' ', 'needed', ' ', 'and', ' ', 'a', ' ', 'reasonable', ' ', 'drive', ' ', 'to', ' ', 'other', ' ', 'parts', ' ', 'of', ' ', 'la', '.', ' ', 'the', ' ', 'guest', ' ', 'house', ' ', 'is', ' ', 'beautifully', ' ', 'decorated', ' ', 'and', ' ', 'comfortable', '.', ' ', 'robert', ' ', 'is', ' ', 'super', ' ', 'attentive', ' ', 'and', ' ', 'helpful', ' ', 'which', ' ', 'was', ' ', 'i', ' ', 'was', ' ', 'really', ' ', 'thankful', ' ', 'for', '.', ' ', 'the', ' ', 'only', ' ', 'discomfort', ' ', 'was', ' ', 'the', ' ', 'bathroom', '/', 'shower', ' ', 'combo', ' ', 'for', ' ', 'my', ' ', 'kids', ' ', 'but', ' ', 'this', ' ', 'is', ' ', 'because', ' ', 'i', ' ', 'have', ' ', 'two', ' ', 'teenagers', ' ', '(', 'a', ' ', 'boy', ' ', 'and', ' ', 'girl', ')', '.', ' ', 'it', ' ', 'made', ' ', 'them', ' ', 'a', ' ', 'bit', ' ', 'uncomfortable', '.', ' ', 'i', ' ', 'personally', ' ', 'did', ' ', 'not', ' ', 'have', ' ', 'an', ' ', 'issue', ' ', 'and', ' ', 'really', ' ', 'loved', ' ', 'the', ' ', 'uniqueness', ' ', 'of', ' ', 'the', ' ', 'set', ' ', 'up', '.', ' ', 'if', ' ', 'i', ' ', 'come', ' ', 'back', ' ', 'to', ' ', 'santa', ' ', 'monica', ' ', 'i', ""'"", 'll', ' ', 'definitely', ' ', 'be', ' ', 'renting', ' ', 'it', ' ', 'again', '.', ' ']",2017
529669,15312627,152265494,2017-05-15,13749588,Marcus,"Let me start off by saying Phillip and Kathleen are awesome people with a beautiful home. Upon arrival we were greeted by Phillip, who doesn't like for you to call him sir by the way. He was very welcoming. Super nice guy. The house was perfect I don't want to say too much because I want others to walk in and have the same pleasant surprises we encountered but just know the bed is AWESOME! The house is literally 20 minutes away from all major attractions, close enough to everything but far enough from the city for a peaceful night's sleep. Wonderful house, wonderful family Ms. Kathy is a sweetheart. Did I mention there's a pool included. Book NOW!",positive,"['let', ' ', 'me', ' ', 'start', ' ', 'off', ' ', 'by', ' ', 'saying', ' ', 'phillip', ' ', 'and', ' ', 'kathleen', ' ', 'are', ' ', 'awesome', ' ', 'people', ' ', 'with', ' ', 'a', ' ', 'beautiful', ' ', 'home', '.', ' ', 'upon', ' ', 'arrival', ' ', 'we', ' ', 'were', ' ', 'greeted', ' ', 'by', ' ', 'phillip', ',', ' ', 'who', ' ', 'doesn', ""'"", 't', ' ', 'like', ' ', 'for', ' ', 'you', ' ', 'to', ' ', 'call', ' ', 'him', ' ', 'sir', ' ', 'by', ' ', 'the', ' ', 'way', '.', ' ', 'he', ' ', 'was', ' ', 'very', ' ', 'welcoming', '.', ' ', 'super', ' ', 'nice', ' ', 'guy', '.', ' ', 'the', ' ', 'house', ' ', 'was', ' ', 'perfect', ' ', 'i', ' ', 'don', ""'"", 't', ' ', 'want', ' ', 'to', ' ', 'say', ' ', 'too', ' ', 'much', ' ', 'because', ' ', 'i', ' ', 'want', ' ', 'others', ' ', 'to', ' ', 'walk', ' ', 'in', ' ', 'and', ' ', 'have', ' ', 'the', ' ', 'same', ' ', 'pleasant', ' ', 'surprises', ' ', 'we', ' ', 'encountered', ' ', 'but', ' ', 'just', ' ', 'know', ' ', 'the', ' ', 'bed', ' ', 'is', ' ', 'awesome', '!', ' ', 'the', ' ', 'house', ' ', 'is', ' ', 'literally', ' ', '20', ' ', 'minutes', ' ', 'away', ' ', 'from', ' ', 'all', ' ', 'major', ' ', 'attractions', ',', ' ', 'close', ' ', 'enough', ' ', 'to', ' ', 'everything', ' ', 'but', ' ', 'far', ' ', 'enough', ' ', 'from', ' ', 'the', ' ', 'city', ' ', 'for', ' ', 'a', ' ', 'peaceful', ' ', 'night', ""'"", 's', ' ', 'sleep', '.', ' ', 'wonderful', ' ', 'house', ',', ' ', 'wonderful', ' ', 'family', ' ', 'ms', '.', ' ', 'kathy', ' ', 'is', ' ', 'a', ' ', 'sweetheart', '.', ' ', 'did', ' ', 'i', ' ', 'mention', ' ', 'there', ""'"", 's', ' ', 'a', ' ', 'pool', ' ', 'included', '.', ' ', 'book', ' ', 'now', '!']",2017
529547,15303274,582793893,2019-12-27,59222670,Valerie,Cute place.,positive,"['cute', ' ', 'place', '.']",2019
57865,746115,360792126,2018-12-21,226561091,Seth,Super nice view and very clean 10/10,positive,"['super', ' ', 'nice', ' ', 'view', ' ', 'and', ' ', 'very', ' ', 'clean', ' ', '10', '/', '10']",2018
336003,8637381,489969554,2019-07-17,21963926,Christina,"Comfy bed, great workspace, nice to have an air conditioner and also option for an open window. The house is very well organized, and the common spaces are cleaned daily. However, when the house is full of guests, there are too  many for one bathroom! The greatest advantage is closeness to public transit.",positive,"['comfy', ' ', 'bed', ',', ' ', 'great', ' ', 'workspace', ',', ' ', 'nice', ' ', 'to', ' ', 'have', ' ', 'an', ' ', 'air', ' ', 'conditioner', ' ', 'and', ' ', 'also', ' ', 'option', ' ', 'for', ' ', 'an', ' ', 'open', ' ', 'window', '.', ' ', 'the', ' ', 'house', ' ', 'is', ' ', 'very', ' ', 'well', ' ', 'organized', ',', ' ', 'and', ' ', 'the', ' ', 'common', ' ', 'spaces', ' ', 'are', ' ', 'cleaned', ' ', 'daily', '.', ' ', 'however', ',', ' ', 'when', ' ', 'the', ' ', 'house', ' ', 'is', ' ', 'full', ' ', 'of', ' ', 'guests', ',', ' ', 'there', ' ', 'are', ' ', 'too', ' ', ' ', 'many', ' ', 'for', ' ', 'one', ' ', 'bathroom', '!', ' ', 'the', ' ', 'greatest', ' ', 'advantage', ' ', 'is', ' ', 'closeness', ' ', 'to', ' ', 'public', ' ', 'transit', '.']",2019
604168,17684008,159837291,2017-06-11,42638493,雨辰,"房间非常的干净整洁,对于去附近旅游或者探访亲友后的临时住所非常的合适｡其他的房客也都尽量保持安静,住的很舒服｡因为我入住的时间比较晚,我并没有见到coco本人,但是通过信息沟通我的入住也没有任何的问题｡如果下次再去该地区玩的话还会选择住在这里｡",positive,"['房间', '非常', '的', '干净', '整洁', ',', '对于', '去', '附近', '旅游', '或者', '探访', '亲友', '后', '的', '临时', '住所', '非常', '的', '合适', '｡', '其他', '的', '房客', '也', '都', '尽量', '保持', '安静', ',', '住', '的', '很', '舒服', '｡', '因为', '我', '入住', '的', '时间', '比较', '晚', ',', '我', '并', '没有', '见到', 'coco', '本人', ',', '但是', '通过', '信息沟通', '我', '的', '入住', '也', '没有', '任何', '的', '问题', '｡', '如果', '下次', '再', '去', '该', '地区', '玩', '的话', '还会', '选择', '住', '在', '这里', '｡']",2017
